Date,Employee_ID,Team,Tasks_Completed,Hours_Worked,Productivity_Score,Task_Type,Task_Priority,Overtime_Hours,Meeting_Hours
2023-01-26,E126,Team A,10,7.887266418780602,77.06,Code Review,Low,1.67,2.68
2023-01-26,E127,Team C,6,8.789801705804834,63.07,Code Review,Medium,1.33,0.6
2023-01-27,E123,Team C,1,6.957902244799824,72.69,Documentation,High,2.65,3.69
2023-01-27,E124,Team D,7,9.58701845172432,61.41,Testing,Medium,0.62,3.42
2023-01-27,E125,Team C,10,9.328472683382966,73.34,Testing,High,2.1,1.0
2023-01-27,E126,Team D,3,6.466937687598133,77.86,Documentation,High,0.43,3.3
2023-01-27,E127,Team D,9,6.873819071297717,82.17,Deployment,Medium,0.07,0.2
2023-01-28,E123,Team D,1,8.081526480577361,66.17,Documentation,Low,0.98,2.27
2023-01-28,E124,Team B,5,9.910342164836626,99.84,User Support,High,2.67,2.85
2023-01-28,E125,Team B,3,9.703265355898104,66.67,Bug Fix,Low,2.97,1.63
2023-01-28,E126,Team B,3,8.373516334661502,73.05,Testing,High,2.4,0.55
2023-01-28,E127,Team D,2,7.293502420851655,77.4,Documentation,High,1.91,0.6
2023-01-29,E123,Team C,3,7.780119192783206,93.22,User Support,Low,0.39,3.25
2023-01-29,E124,Team D,6,9.805395370162683,92.75,Bug Fix,Medium,1.52,0.01
2023-01-29,E125,Team A,6,8.692956505216841,71.61,Code Review,Low,2.47,3.18
2023-01-29,E126,Team D,1,9.636817052397827,86.78,Testing,Medium,1.36,3.53
2023-01-29,E127,Team B,10,8.994171620629096,70.3,Deployment,Medium,0.12,0.24
2023-01-30,E123,Team C,3,6.138127691962783,85.93,Deployment,Medium,1.5,2.76
2023-01-30,E124,Team A,6,9.27260884799361,96.85,Documentation,High,1.35,0.55
2023-01-30,E125,Team B,7,7.9297025804324885,82.98,System Maintenance,Medium,2.8,2.72
2023-01-30,E126,Team D,5,6.6842643260650405,64.79,System Maintenance,Low,2.93,3.99
2023-01-30,E127,Team A,3,6.013300365338107,96.37,Documentation,Medium,0.51,0.96
2023-01-31,E123,Team A,3,8.521345134232277,73.2,Documentation,High,1.56,2.68
2023-01-31,E124,Team A,10,8.147160977505834,72.02,Database Optimization,Medium,0.65,0.85
2023-01-31,E125,Team D,1,8.678107231252827,77.58,Feature Development,Low,0.15,3.92
2023-01-31,E126,Team A,8,8.65679196836828,89.95,Deployment,Medium,0.36,1.09
2023-01-31,E127,Team C,3,7.290491693251578,73.28,Documentation,Low,1.79,1.11
2023-02-01,E123,Team D,3,6.052696360705228,95.05,Security Patching,Medium,0.87,1.57
2023-02-01,E124,Team C,7,9.494850069548237,99.94,Database Optimization,High,2.75,3.81
2023-02-01,E125,Team C,2,9.935273342199089,98.58,Bug Fix,Medium,0.9,2.71
2023-02-01,E126,Team C,6,9.33665455826943,76.75,User Support,Low,0.38,2.64
2023-02-01,E127,Team D,8,8.24525849603502,83.8,Code Review,Low,0.91,1.4
2023-02-02,E123,Team D,8,7.094176644160703,81.68,Database Optimization,High,2.59,2.52
2023-02-02,E124,Team B,3,9.9516785666506,88.98,Database Optimization,High,0.64,3.19
2023-02-02,E125,Team C,2,8.528510696751814,91.7,Bug Fix,Medium,2.27,3.16
2023-02-02,E126,Team A,9,9.600994599518728,85.95,Bug Fix,Low,2.72,0.75
2023-02-02,E127,Team B,3,7.871865232632552,77.15,User Support,High,0.39,1.19
2023-02-03,E123,Team D,2,6.437783233313093,62.8,Bug Fix,Medium,0.04,3.64
2023-02-03,E124,Team B,7,7.081879482123638,86.82,Bug Fix,High,1.02,2.5
2023-02-03,E125,Team D,5,9.756610364302054,93.81,System Maintenance,Low,2.22,3.18
2023-02-03,E126,Team C,5,8.238538559652238,85.84,Bug Fix,Low,1.65,3.19
2023-02-03,E127,Team B,1,6.076854156354851,61.64,Deployment,Low,2.16,1.54
2023-02-04,E123,Team B,1,9.583990358203927,79.34,System Maintenance,Low,0.87,3.96
2023-02-04,E124,Team C,8,9.722733267663088,85.31,Deployment,Low,1.76,1.15
2023-02-04,E125,Team C,7,6.915922921453456,95.34,Code Review,High,1.7,2.67
2023-02-04,E126,Team B,2,7.639144321602174,95.51,Bug Fix,Low,1.47,0.39
2023-02-04,E127,Team D,10,7.408059290053854,94.25,Security Patching,Low,0.78,0.6
2023-02-05,E123,Team B,3,9.31551396758651,87.6,System Maintenance,Low,1.56,3.81
2023-02-05,E124,Team D,7,9.11249938545095,62.82,System Maintenance,Medium,0.58,0.64
2023-02-05,E125,Team D,1,8.510278141257636,68.74,Deployment,High,1.93,3.37
2023-02-05,E126,Team C,10,7.358188480632226,92.31,Code Review,Medium,0.99,0.16
2023-02-05,E127,Team A,6,7.740704612493781,73.56,Feature Development,High,1.85,1.71
2023-02-06,E123,Team D,8,7.665289708145519,96.17,User Support,Medium,2.54,1.33
2023-02-06,E124,Team C,6,8.99792918731156,95.62,Bug Fix,Low,2.93,2.98
2023-02-06,E125,Team D,9,7.300574118535527,73.39,Feature Development,Low,1.79,0.31
2023-02-06,E126,Team A,6,8.565333373796324,82.19,Feature Development,Medium,2.74,3.97
2023-02-06,E127,Team C,5,6.948204386866484,82.12,Documentation,Medium,0.92,3.99
2023-02-07,E123,Team C,1,9.339219703898662,94.46,Bug Fix,Low,0.33,0.22
2023-02-07,E124,Team C,9,9.466151374525262,65.09,Code Review,Low,1.04,0.93
2023-02-07,E125,Team C,2,6.004549942867797,99.58,System Maintenance,Medium,2.85,3.39
2023-02-07,E126,Team D,8,9.926226221062068,82.07,Code Review,Medium,1.96,1.2
2023-02-07,E127,Team A,9,8.911243777975757,66.08,Bug Fix,High,2.58,2.79
2023-02-08,E123,Team C,2,8.82341306947259,63.27,Security Patching,Low,2.55,3.58
2023-02-08,E124,Team A,1,6.595943984248277,91.14,Code Review,High,2.82,3.31
2023-02-08,E125,Team C,1,7.578490094757704,74.76,Documentation,Low,1.98,2.02
2023-02-08,E126,Team D,1,6.3591129049077235,68.96,Deployment,Low,2.93,3.78
2023-02-08,E127,Team D,5,8.661630286631766,64.49,Feature Development,High,2.24,2.74
2023-02-09,E123,Team B,4,7.418532674579497,84.61,Deployment,Medium,0.98,2.73
2023-02-09,E124,Team C,6,9.28047857483393,62.03,System Maintenance,Low,1.06,1.05
2023-02-09,E125,Team B,6,8.470800846149926,87.41,System Maintenance,Low,0.62,3.54
2023-02-09,E126,Team C,2,7.332316811058929,98.98,Documentation,Low,2.89,3.59
2023-02-09,E127,Team D,6,8.198236009359501,97.64,Deployment,Medium,2.0,3.04
2023-02-10,E123,Team D,2,9.697187533686945,78.64,System Maintenance,High,2.88,2.08
2023-02-10,E124,Team C,8,8.406426211649011,60.02,Deployment,Low,2.68,1.61
2023-02-10,E125,Team C,5,7.274359386439867,92.4,Code Review,Medium,0.71,1.42
2023-02-10,E126,Team B,6,6.438216351680742,81.04,Database Optimization,Low,1.51,3.29
2023-02-10,E127,Team A,3,6.495405775611522,97.99,Testing,Low,2.65,1.65
2023-02-11,E123,Team C,10,8.403273833124741,83.94,Security Patching,Medium,1.51,0.02
2023-02-11,E124,Team C,2,9.583128970136045,81.7,Documentation,Low,0.55,2.17
2023-02-11,E125,Team A,5,6.983285879248388,81.11,Feature Development,High,0.7,3.83
2023-02-11,E126,Team D,9,6.56047247090131,95.4,Testing,High,2.28,3.31
2023-02-11,E127,Team A,8,6.102611328279843,68.04,Feature Development,Low,1.88,0.07
2023-02-12,E123,Team B,9,6.5515502640020316,84.11,System Maintenance,Low,2.29,0.63
2023-02-12,E124,Team B,5,6.693224707637519,61.07,Bug Fix,Medium,1.72,1.5
2023-02-12,E125,Team A,5,8.450868532044158,99.97,Feature Development,Medium,1.09,1.37
2023-02-12,E126,Team A,2,7.591787137317207,72.4,Security Patching,Medium,1.35,1.57
2023-02-12,E127,Team B,9,6.328253093815523,85.97,Documentation,Low,0.6,2.97
2023-02-13,E123,Team A,7,6.071897844169676,78.87,Deployment,Low,2.16,2.68
2023-02-13,E124,Team A,4,8.8938325350684,73.3,Deployment,Medium,1.39,3.65
2023-02-13,E125,Team D,7,6.393241438870465,80.23,Code Review,Low,2.02,2.32
2023-02-13,E126,Team B,2,9.246091973275787,97.76,Database Optimization,High,1.33,0.47
2023-02-13,E127,Team B,10,6.910637332728474,64.75,User Support,Medium,2.3,2.9
2023-02-14,E123,Team A,4,9.858439974757227,76.36,Testing,High,1.33,3.75
2023-02-14,E124,Team D,9,6.842220315850774,78.66,User Support,Medium,2.04,0.43
2023-02-14,E125,Team A,4,7.2871237442062125,86.54,Testing,Medium,0.39,1.61
2023-02-14,E126,Team B,2,9.159743554343097,79.75,System Maintenance,High,1.26,2.38
2023-02-14,E127,Team D,3,6.438375251404075,97.39,Database Optimization,High,1.85,0.53
2023-02-15,E123,Team D,2,9.154414772419958,91.55,Code Review,Low,2.23,1.31
2023-02-15,E124,Team B,3,6.463302158804849,85.44,Feature Development,Medium,0.23,2.67
2023-02-15,E125,Team A,1,8.30689618184765,69.24,Code Review,High,2.85,1.33
2023-02-15,E126,Team C,6,7.1546549535893025,76.41,System Maintenance,High,2.06,0.78
2023-02-15,E127,Team D,4,8.726335339464367,62.88,Bug Fix,Medium,2.5,0.25
2023-02-16,E123,Team A,2,6.1708012270080275,96.71,Security Patching,Low,0.64,1.15
2023-02-16,E124,Team B,8,6.439392041618045,95.7,User Support,High,1.06,2.64
2023-02-16,E125,Team C,9,6.557992762255218,95.6,Feature Development,Low,1.97,0.25
2023-02-16,E126,Team D,8,9.2756235909802,91.08,Deployment,Medium,2.82,3.87
2023-02-16,E127,Team B,10,7.389067599305568,93.74,Bug Fix,Low,0.85,2.14
2023-02-17,E123,Team C,10,7.913806371993853,67.4,Testing,High,2.21,1.3
2023-02-17,E124,Team C,7,7.295466842835761,69.87,Database Optimization,Medium,2.56,2.77
2023-02-17,E125,Team D,6,8.598145842239717,63.22,Code Review,High,1.48,1.52
2023-02-17,E126,Team C,7,8.446771458850655,72.57,Deployment,Medium,0.44,2.08
2023-02-17,E127,Team D,2,7.910150570106623,88.89,Security Patching,High,2.59,2.89
2023-02-18,E123,Team D,4,7.158964474098514,79.31,Documentation,High,2.82,2.6
2023-02-18,E124,Team D,5,7.344935226683215,67.89,Bug Fix,Low,0.12,0.01
2023-02-18,E125,Team A,5,7.777233772944867,80.87,Bug Fix,Low,2.76,1.05
2023-02-18,E126,Team C,2,8.702888126516296,77.98,Documentation,Low,0.63,1.46
2023-02-18,E127,Team A,8,7.144206407631383,73.97,Feature Development,Medium,2.51,0.06
2023-02-19,E123,Team C,4,6.984783232653093,82.95,Testing,Medium,1.17,1.89
2023-02-19,E124,Team C,4,6.222447322165181,71.03,Feature Development,Medium,2.21,3.7
2023-02-19,E125,Team D,10,8.572336630521072,90.19,User Support,High,2.09,0.63
2023-02-19,E126,Team D,4,8.03172787609877,63.33,Database Optimization,Medium,0.2,3.11
2023-02-19,E127,Team B,8,8.874886460303467,62.9,Database Optimization,Medium,0.27,0.93
2023-02-20,E123,Team C,2,9.43925234525345,76.74,Documentation,High,0.58,2.47
2023-02-20,E124,Team B,3,6.254342891610138,84.56,Code Review,Low,0.54,0.25
2023-02-20,E125,Team C,1,7.575726643783422,84.33,Database Optimization,Low,2.08,1.21
2023-02-20,E126,Team D,3,9.350095798761966,91.35,User Support,High,1.41,3.75
2023-02-20,E127,Team B,7,6.128944146507774,79.14,User Support,Medium,2.25,3.03
2023-02-21,E123,Team A,4,8.57879113048836,70.16,Code Review,High,1.99,1.94
2023-02-21,E124,Team A,8,8.877461476869476,98.49,Code Review,Medium,0.22,1.87
2023-02-21,E125,Team A,2,7.423142114553682,96.75,Security Patching,Medium,1.23,1.57
2023-02-21,E126,Team D,4,9.050603798676844,86.58,Documentation,Low,2.3,1.22
2023-02-21,E127,Team B,6,9.131698858096883,60.43,Documentation,Medium,2.26,3.71
2023-02-22,E123,Team C,10,8.92564430529821,99.63,Security Patching,High,1.33,0.76
2023-02-22,E124,Team D,10,9.893533097429897,86.89,Deployment,Medium,2.75,3.42
2023-02-22,E125,Team B,6,8.046029060114567,78.81,Deployment,High,1.88,3.92
2023-02-22,E126,Team B,2,7.26432793713561,87.93,Database Optimization,Low,1.71,2.56
2023-02-22,E127,Team C,9,6.550114094687469,64.71,Deployment,Low,0.85,0.18
2023-02-23,E123,Team B,2,7.109197876566203,62.62,Security Patching,Medium,1.34,2.93
2023-02-23,E124,Team D,3,8.31826604154241,75.41,Security Patching,Medium,0.16,2.03
2023-02-23,E125,Team D,5,8.425214508108382,60.28,Bug Fix,Low,0.67,2.27
2023-02-23,E126,Team D,3,8.234989289029048,67.2,Deployment,Low,0.13,0.59
2023-02-23,E127,Team A,6,8.620761213670814,74.09,Code Review,Medium,1.96,3.47
2023-02-24,E123,Team C,6,9.300080450647542,68.12,Deployment,High,2.79,1.76
2023-02-24,E124,Team A,5,9.343750373383472,87.29,Testing,Medium,2.91,0.92
2023-02-24,E125,Team A,6,6.115839801756011,68.55,System Maintenance,High,2.97,1.78
2023-02-24,E126,Team C,4,6.879347456904684,77.35,Documentation,High,1.71,0.55
2023-02-24,E127,Team C,1,6.173123398948029,64.77,System Maintenance,Low,2.69,1.98
2023-02-25,E123,Team C,5,8.911119829774675,67.57,User Support,Low,0.7,1.5
2023-02-25,E124,Team C,5,8.21403027282934,93.18,Security Patching,Medium,1.31,1.0
2023-02-25,E125,Team B,10,6.761173812159671,91.19,Security Patching,Medium,1.21,0.32
2023-02-25,E126,Team A,7,9.664972493014634,74.29,User Support,High,1.69,3.02
2023-02-25,E127,Team B,2,9.173899088510378,76.69,Code Review,Low,2.51,0.39
2023-02-26,E123,Team C,8,9.306497702821801,63.29,Testing,Low,0.98,2.04
2023-02-26,E124,Team D,6,7.975299525185845,73.74,Documentation,Low,1.04,1.85
2023-02-26,E125,Team A,8,9.294876986746686,86.85,Testing,Low,1.38,3.92
2023-02-26,E126,Team C,5,6.036870456585106,99.42,Database Optimization,Low,1.22,1.8
2023-02-26,E127,Team A,9,7.930026867912609,98.58,Deployment,High,1.28,1.99
2023-02-27,E123,Team A,1,6.160147243473442,86.0,System Maintenance,Medium,2.02,0.25
2023-02-27,E124,Team D,9,8.01784552928781,64.32,Documentation,Medium,2.13,3.13
2023-02-27,E125,Team A,1,9.453864181413325,66.14,Deployment,Medium,1.05,1.02
2023-02-27,E126,Team B,6,7.993865937006522,83.21,Deployment,High,2.06,0.95
2023-02-27,E127,Team D,7,7.754822311636011,97.51,Deployment,High,0.14,3.88
2023-02-28,E123,Team B,9,8.30664156112617,61.95,Documentation,High,2.97,0.07
2023-02-28,E124,Team D,8,9.889993622944349,79.16,Testing,High,0.2,3.92
2023-02-28,E125,Team D,8,8.314743723261673,78.98,Documentation,High,0.71,3.13
2023-02-28,E126,Team D,5,6.301960195062666,98.42,Bug Fix,Medium,0.3,2.58
2023-02-28,E127,Team B,9,7.990844784518675,79.8,Documentation,Low,1.65,3.54
2023-03-01,E123,Team C,7,8.201884752607615,79.26,Bug Fix,Low,2.61,3.85
2023-03-01,E124,Team D,7,9.289995558255304,67.52,Testing,Low,1.48,1.19
2023-03-01,E125,Team B,9,6.891650837375565,98.78,Deployment,High,2.63,2.03
2023-03-01,E126,Team D,1,6.037504964276653,75.09,Documentation,High,1.61,1.31
2023-03-01,E127,Team A,1,7.355140341165036,74.6,Documentation,High,1.46,1.5
2023-03-02,E123,Team D,4,6.59132540813442,76.85,System Maintenance,Low,2.74,3.17
2023-03-02,E124,Team D,4,7.0144485785313915,61.22,Deployment,High,1.06,2.87
2023-03-02,E125,Team C,4,8.55282481844927,75.99,Database Optimization,High,1.9,2.86
2023-03-02,E126,Team A,8,6.547559061788251,78.59,User Support,Medium,2.51,3.64
2023-03-02,E127,Team D,5,6.051093823901413,92.39,Feature Development,Low,1.43,3.14
2023-03-03,E123,Team B,9,7.736425897454437,81.14,Deployment,Medium,0.48,3.95
2023-03-03,E124,Team C,6,8.770419387622052,74.76,System Maintenance,Low,1.34,0.35
2023-03-03,E125,Team B,7,8.988327434403802,66.4,System Maintenance,Medium,2.17,2.57
2023-03-03,E126,Team C,10,9.43082476992684,68.67,Testing,Low,1.18,1.3
2023-03-03,E127,Team D,4,8.296942370098522,76.31,Documentation,Low,1.63,3.16
2023-03-04,E123,Team A,7,7.0966696819557855,72.11,Security Patching,Low,2.83,0.86
2023-03-04,E124,Team D,10,9.16072083735049,88.21,Testing,Medium,0.24,1.45
2023-03-04,E125,Team B,8,7.182766066872009,78.5,Deployment,High,1.47,2.8
2023-03-04,E126,Team C,2,8.847223578604856,82.72,Code Review,Medium,2.27,1.02
2023-03-04,E127,Team C,2,7.408117147205232,90.86,System Maintenance,Medium,2.57,1.38
2023-03-05,E123,Team B,4,9.903536812917787,87.35,Code Review,High,2.2,2.7
2023-03-05,E124,Team B,7,8.771076510850044,98.6,Feature Development,Low,1.03,2.68
2023-03-05,E125,Team A,7,7.983324205147195,86.28,Testing,Low,0.05,1.98
2023-03-05,E126,Team D,7,8.75188370084351,73.59,Database Optimization,High,2.47,1.44
2023-03-05,E127,Team B,6,9.703826106108508,64.81,Documentation,Medium,1.38,3.14
2023-03-06,E123,Team A,9,8.856802159320807,97.96,Feature Development,Low,2.7,0.75
2023-03-06,E124,Team D,1,6.500059003952001,76.22,Security Patching,Medium,0.22,1.1
2023-03-06,E125,Team C,9,8.057625675887287,77.88,Database Optimization,Low,2.03,2.64
2023-03-06,E126,Team D,1,6.76624911980328,68.77,Testing,Medium,0.45,1.29
2023-03-06,E127,Team C,5,9.042115141338732,82.77,Documentation,Medium,0.54,3.59
2023-03-07,E123,Team D,1,8.04448145944104,91.82,Documentation,Medium,0.66,0.59
2023-03-07,E124,Team A,6,9.455234290165683,80.36,Code Review,Medium,1.87,3.89
2023-03-07,E125,Team A,5,6.945439806391601,60.34,System Maintenance,Low,2.7,3.68
2023-03-07,E126,Team C,7,8.078406909687223,85.54,Deployment,Medium,2.47,1.82
2023-03-07,E127,Team A,2,7.859029956641897,85.16,Bug Fix,Low,1.46,2.94
2023-03-08,E123,Team B,5,7.479850861514645,99.02,User Support,High,1.39,3.09
2023-03-08,E124,Team A,8,6.113310999922669,72.92,Testing,Medium,2.34,0.42
2023-03-08,E125,Team D,8,8.428416394676557,70.63,User Support,High,0.63,2.71
2023-03-08,E126,Team D,4,9.239614944547908,88.59,Bug Fix,High,0.21,2.9
2023-03-08,E127,Team D,3,8.606856921837696,64.19,Code Review,Medium,2.01,0.93
2023-03-09,E123,Team A,10,8.030348235644265,75.18,Documentation,Low,1.13,1.34
2023-03-09,E124,Team C,8,7.718391715063914,68.72,Deployment,High,1.22,3.82
2023-03-09,E125,Team D,6,8.663055284622263,69.34,Code Review,Low,1.24,2.5
2023-03-09,E126,Team B,7,9.94632767340626,77.81,Deployment,Medium,2.59,2.57
2023-03-09,E127,Team A,2,7.807863441359234,62.87,Code Review,Low,2.71,0.62
2023-03-10,E123,Team B,8,7.024350133000821,84.7,Code Review,High,0.69,1.11
2023-03-10,E124,Team B,6,6.318880813550367,66.12,Bug Fix,Medium,0.74,0.78
2023-03-10,E125,Team A,3,9.42177130622884,90.27,Code Review,Medium,2.03,0.61
2023-03-10,E126,Team B,9,8.859252302169196,71.29,Testing,High,2.18,1.65
2023-03-10,E127,Team A,4,7.333127650735998,91.1,Bug Fix,High,0.88,0.82
2023-03-11,E123,Team C,7,7.2851297215193,60.29,Bug Fix,Medium,1.55,0.44
2023-03-11,E124,Team B,1,9.611024947860985,65.26,Documentation,Low,0.08,1.6
2023-03-11,E125,Team C,8,6.380150692929396,93.91,Deployment,High,2.44,2.92
2023-03-11,E126,Team B,9,7.766711040464534,99.25,Deployment,High,0.03,0.03
2023-03-11,E127,Team B,7,6.906118041652185,74.01,System Maintenance,Low,1.85,1.52
2023-03-12,E123,Team D,10,6.063492136226017,89.6,System Maintenance,Medium,0.41,2.02
2023-03-12,E124,Team A,9,9.220207648530177,61.09,Bug Fix,Low,0.01,0.95
2023-03-12,E125,Team A,10,8.983279690724103,66.47,User Support,Medium,2.45,3.11
2023-03-12,E126,Team B,5,7.623482920912696,86.19,Security Patching,High,1.19,1.02
2023-03-12,E127,Team C,7,6.814608043100996,96.04,Bug Fix,Low,0.68,3.24
2023-03-13,E123,Team A,5,6.518357518573808,75.79,System Maintenance,Low,1.54,3.32
2023-03-13,E124,Team A,1,8.149150203883433,62.72,Database Optimization,High,2.03,0.9
2023-03-13,E125,Team B,7,9.9098394114008,67.33,Bug Fix,High,2.24,3.28
2023-03-13,E126,Team B,8,9.746050468775017,63.51,Feature Development,Medium,0.57,2.38
2023-03-13,E127,Team A,8,9.283500528283188,73.42,Documentation,Low,2.76,2.11
2023-03-14,E123,Team C,7,9.916073449673107,99.33,Testing,Medium,2.66,1.28
2023-03-14,E124,Team D,1,6.5345624078299345,61.27,User Support,High,1.44,1.81
2023-03-14,E125,Team B,7,8.824395370584362,74.34,Documentation,Medium,1.47,0.95
2023-03-14,E126,Team B,8,6.831683114609374,88.33,Database Optimization,Medium,2.19,3.71
2023-03-14,E127,Team A,5,6.789543878377076,93.38,Feature Development,Low,0.13,2.88
2023-03-15,E123,Team D,6,7.107151606379826,87.9,Bug Fix,Low,2.55,1.18
2023-03-15,E124,Team C,6,6.3909774936277195,82.73,Documentation,High,0.46,2.84
2023-03-15,E125,Team A,4,6.4443467618309525,97.04,System Maintenance,High,2.94,1.11
2023-03-15,E126,Team A,2,9.921814475499865,87.19,Deployment,Medium,0.29,3.75
2023-03-15,E127,Team D,7,9.442986430388357,73.99,System Maintenance,High,0.42,1.62
2023-03-16,E123,Team A,3,8.773676452789218,74.02,Deployment,Low,2.34,2.83
2023-03-16,E124,Team B,5,8.197214423050045,91.25,Database Optimization,Low,0.48,0.01
2023-03-16,E125,Team A,10,9.807750622767998,98.43,System Maintenance,Low,2.55,1.78
2023-03-16,E126,Team A,2,8.58231867429168,67.95,Bug Fix,High,1.37,2.68
2023-03-16,E127,Team C,1,7.353644650918232,80.29,System Maintenance,Medium,1.37,0.16
2023-03-17,E123,Team B,2,7.559571900803526,71.19,Database Optimization,High,2.95,3.52
2023-03-17,E124,Team B,8,7.965046991240296,88.98,Documentation,Low,0.13,3.51
2023-03-17,E125,Team D,10,7.27613037770519,85.62,Database Optimization,Medium,2.5,0.66
2023-03-17,E126,Team A,6,7.048467405773868,87.66,Deployment,Medium,1.51,3.41
2023-03-17,E127,Team D,6,9.700150262121667,96.08,User Support,High,2.52,1.51
2023-03-18,E123,Team B,5,8.150809608745373,64.98,Database Optimization,Medium,2.36,3.68
2023-03-18,E124,Team A,3,7.665014161138437,62.51,Testing,Medium,0.84,0.06
2023-03-18,E125,Team C,1,9.767454586049503,60.85,Database Optimization,Medium,0.25,2.88
2023-03-18,E126,Team A,3,9.758060803230915,86.75,Documentation,Medium,0.65,0.2
2023-03-18,E127,Team D,3,6.418850460985611,86.69,Code Review,High,1.37,1.37
2023-03-19,E123,Team D,8,8.559014304823085,76.11,Deployment,Medium,2.98,0.68
2023-03-19,E124,Team A,7,6.9924753493218414,68.13,Testing,High,1.47,0.04
2023-03-19,E125,Team B,3,9.243471478603078,73.1,Feature Development,Medium,0.96,3.51
2023-03-19,E126,Team B,2,7.169998184286564,63.36,Database Optimization,Medium,2.2,1.71
2023-03-19,E127,Team C,2,6.063890636151523,95.08,Code Review,Low,2.56,2.47
2023-03-20,E123,Team A,3,8.860704744302865,66.28,Feature Development,Low,0.68,0.95
